user_id,date,risk_score,prediction,dominant_emotion,emotion_score,screen_time,unlocks,sleep_hours,steps_last_24h,habit_id,category,difficulty,time_min,dopamine_level,recommended_for_state,indoor,required_device,popularity_prior,label
178,58:27.7,0.705118535,1,Anger,0.8,396,120,5,3106,218,physical,3,10,low,['morning_energy'],TRUE,none,0.3,0
179,58:27.7,0.620135253,1,Sadness,0.9,207,22,5.9,6045,164,spiritual,1,1,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
180,58:27.7,0.638698327,1,Sadness,0.9,137,80,5.5,4867,273,mental,2,3,low,"['anxious', 'angry']",TRUE,none,0.4,1
181,58:27.7,0.409395257,0,Gratitude,-0.8,508,210,3.5,1075,221,spiritual,2,10,low,"['stress', 'anxious', 'night_routine']",TRUE,phone,0.4,1
182,58:27.7,0.448088532,0,Curiosity,0.1,122,300,7.3,1460,244,mental,2,5,medium,"['overwhelmed', 'low_mood']",TRUE,none,0.6,1
183,58:27.7,0.511335301,1,Confusion,0.2,129,33,3.9,1215,195,spiritual,1,5,low,"['night_routine', 'stress']",TRUE,none,0.7,0
184,58:27.7,0.204156463,0,Caring,-0.8,210,223,9.1,803,156,physical,1,2,medium,"['tired', 'stress', 'high_screen_time']",TRUE,none,0.8,1
185,58:27.7,0.537288287,1,Fear,0.7,125,156,9,414,32,mental,2,1,low,"['stress', 'angry', 'low_mood', 'anxious']",TRUE,none,0.5,1
186,58:27.7,0.748252764,1,Anger,0.8,261,183,3.5,680,149,spiritual,3,10,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,0
187,58:27.7,0.642503618,1,Disappointment,0.9,280,14,5.9,3805,192,spiritual,2,2,low,['low_mood'],TRUE,none,0.5,1
188,58:27.7,0.559031358,1,Anger,0.8,48,16,6.3,2383,223,spiritual,1,2,low,"['low_mood', 'night_routine']",TRUE,none,0.6,1
189,58:27.7,0.261743515,0,Caring,-0.8,316,220,10,3451,213,mental,2,10,medium,['focus_mode'],TRUE,laptop,0.6,1
190,58:27.7,0.746686722,1,Remorse,0.9,236,280,4.8,3283,94,mental,1,2,medium,"['stress', 'anxious', 'angry']",TRUE,none,0.6,1
191,58:27.7,0.269378864,0,Excitement,-0.6,340,285,7.5,18582,36,physical,2,1,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
192,58:27.7,0.467922793,0,Realization,0.1,132,249,6.2,3910,111,physical,1,2,medium,"['high_screen_time', 'tired', 'focus_mode']",TRUE,none,0.9,1
193,58:27.7,0.342758102,0,Surprise,0.1,188,13,8.4,4867,235,physical,3,15,low,['morning_energy'],TRUE,none,0.3,0
194,58:27.7,0.399061926,0,Desire,-0.6,592,211,4.7,11169,277,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.6,0
195,58:27.7,0.23358005,0,Optimism,-0.7,407,115,7.8,3936,37,physical,2,1,high,"['tired', 'morning_energy', 'focus_mode']",TRUE,none,0.6,1
196,58:27.7,0.247791722,0,Joy,-0.8,253,49,3.9,15796,266,spiritual,3,20,low,"['stress', 'anxious', 'night_routine']",TRUE,phone,0.3,1
197,58:27.7,0.636038669,1,Nervousness,0.6,121,74,3.1,3661,193,spiritual,2,10,low,"['stress', 'overwhelmed']",TRUE,none,0.3,0
198,58:27.7,0.523999469,1,Surprise,0.1,205,44,3.1,2856,217,physical,2,15,medium,['tired'],TRUE,none,0.5,0
199,58:27.7,0.236012877,0,Relief,-0.5,139,53,6.4,9146,160,physical,1,3,low,"['night_routine', 'morning_energy']",TRUE,none,0.6,0
200,58:27.7,0.255515521,0,Desire,-0.6,208,272,8.4,2766,228,mental,4,45,low,['focus_mode'],TRUE,laptop,0.3,0
201,58:27.7,0.679560643,1,Anger,0.8,482,159,7,746,185,mental,1,1,low,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.9,1
202,58:27.7,0.756082762,1,Remorse,0.9,104,288,3.3,5412,93,mental,2,15,low,['focus_mode'],TRUE,laptop,0.5,0
203,58:27.7,0.491125115,0,Curiosity,0.1,521,74,6.9,958,267,spiritual,2,15,low,['night_routine'],TRUE,none,0.6,0
204,58:27.7,0.763335897,1,Grief,0.9,132,285,3.8,1209,122,mental,3,10,low,"['high_screen_time', 'overwhelmed']",TRUE,phone,0.4,1
205,58:27.7,0.485831147,0,Annoyance,0.6,70,41,9.8,5894,158,physical,3,30,low,"['stress', 'morning_energy', 'night_routine']",TRUE,none,0.4,0
206,58:27.7,0.720864636,1,Sadness,0.9,464,173,5.5,9456,194,spiritual,1,3,low,"['low_mood', 'night_routine']",TRUE,none,0.3,1
207,58:27.7,0.295909405,0,Optimism,-0.7,363,170,6.5,1378,209,spiritual,3,10,low,"['low_mood', 'angry', 'high_screen_time']",TRUE,phone,0.4,1
208,58:27.7,0.485837627,0,Surprise,0.1,309,91,5.4,4173,8,physical,2,10,medium,"['stress', 'low_mood', 'focus_mode', 'tired']",FALSE,none,0.7,1
209,58:27.7,0.348100313,0,Gratitude,-0.8,571,274,6.3,2908,281,spiritual,4,30,low,"['night_routine', 'high_screen_time']",TRUE,none,0.3,0
210,58:27.7,0.656709917,1,Anger,0.8,535,51,9.7,671,246,physical,1,1,low,"['stress', 'anxious']",TRUE,none,0.7,0
211,58:27.7,0.736835536,1,Sadness,0.9,272,208,4.8,2464,105,spiritual,2,1,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,phone,0.3,1
212,58:27.7,0.251254866,0,Love,-0.8,593,216,8,7636,296,spiritual,3,30,high,"['stress', 'low_mood']",TRUE,none,0.3,0
213,58:27.7,0.243323371,0,Amusement,-0.8,598,119,8.3,2292,64,mental,1,1,low,"['focus_mode', 'high_screen_time', 'anxious']",TRUE,phone,0.6,1
214,58:27.7,0.701219427,1,Sadness,0.9,108,141,4.3,1159,114,physical,2,10,high,"['low_mood', 'tired', 'stress']",TRUE,phone,0.6,1
215,58:27.7,0.223421335,0,Admiration,-0.8,466,240,8.1,10672,193,spiritual,2,10,low,"['stress', 'overwhelmed']",TRUE,none,0.3,0
216,58:27.7,0.265746516,0,Optimism,-0.7,490,81,7.5,757,85,physical,1,2,medium,"['low_mood', 'anxious', 'morning_energy']",TRUE,none,0.5,0
217,58:27.7,0.504209898,1,Curiosity,0.1,226,133,5,994,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,1
218,58:27.7,0.598198763,1,Anger,0.8,60,206,6.7,3822,13,spiritual,2,15,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.65,1
219,58:27.7,0.205238386,0,Gratitude,-0.8,59,288,7.1,4347,52,physical,3,1,medium,"['morning_energy', 'focus_mode']",TRUE,none,0.4,1
220,58:27.7,0.149806586,0,Amusement,-0.8,142,116,8.9,1630,83,physical,4,15,high,"['morning_energy', 'stress']",TRUE,none,0.3,0
221,58:27.7,0.73669857,1,Fear,0.7,419,152,3.9,841,31,mental,2,3,medium,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.6,1
222,58:27.7,0.191259562,0,Approval,-0.8,305,60,9.8,6480,92,mental,1,1,high,"['focus_mode', 'tired']",TRUE,phone,0.8,1
223,58:27.7,0.179531206,0,Gratitude,-0.8,249,132,8.4,1278,216,physical,1,3,medium,['tired'],TRUE,none,0.7,1
224,58:27.7,0.220605587,0,Joy,-0.8,305,59,6.7,970,141,physical,1,3,medium,"['morning_energy', 'overwhelmed']",TRUE,none,0.8,1
225,58:27.7,0.553078137,1,Disapproval,0.7,41,290,8.4,1232,219,physical,1,5,medium,"['night_routine', 'stress', 'anxious']",TRUE,none,0.6,1
226,58:27.7,0.434662825,0,Curiosity,0.1,522,48,8.1,2855,214,mental,1,1,low,['overwhelmed'],TRUE,none,0.5,1
227,58:27.7,0.444973084,0,Neutral,0,78,278,6.2,2437,258,mental,3,10,low,"['overwhelmed', 'focus_mode']",TRUE,none,0.4,1
228,58:27.7,0.234962612,0,Admiration,-0.8,39,175,5.4,1650,130,physical,2,5,low,"['night_routine', 'morning_energy']",TRUE,none,0.5,1
229,58:27.7,0.403506649,0,Neutral,0,290,45,9.9,2545,144,physical,3,10,low,"['night_routine', 'stress', 'anxious']",TRUE,none,0.3,1
230,58:27.7,0.540431626,1,Nervousness,0.6,349,118,9.2,5811,254,spiritual,1,5,medium,"['low_mood', 'stress']",TRUE,laptop,0.4,1
231,58:27.7,0.653152807,1,Sadness,0.9,215,252,9.7,4899,233,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.9,1
232,58:27.7,0.500011792,1,Neutral,0,258,133,3.3,10947,241,mental,3,5,low,"['low_mood', 'anxious', 'angry']",TRUE,none,0.3,0
233,58:27.7,0.385894262,0,Curiosity,0.1,50,232,8.7,2223,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
234,58:27.7,0.096488857,0,Love,-0.8,45,28,9.2,5898,87,spiritual,3,5,high,['low_mood'],FALSE,none,0.4,0
235,58:27.7,0.61117625,1,Annoyance,0.6,509,46,6.3,4711,174,physical,3,5,medium,['morning_energy'],TRUE,none,0.3,1
236,58:27.7,0.417135108,0,Confusion,0.2,35,226,9.2,1877,283,spiritual,2,45,medium,"['stress', 'low_mood']",TRUE,phone,0.4,1
237,58:27.7,0.321952128,0,Optimism,-0.7,327,110,3.7,10883,136,mental,2,3,medium,"['stress', 'anxious', 'night_routine']",TRUE,none,0.5,1
238,58:27.7,0.315011038,0,Caring,-0.8,288,202,3.4,20000,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,0
239,58:27.7,0.651624531,1,Grief,0.9,69,94,5,2684,190,physical,2,5,medium,"['tired', 'morning_energy']",TRUE,none,0.6,1
240,58:27.7,0.726655132,1,Annoyance,0.6,305,242,3.2,2637,81,physical,1,10,medium,"['morning_energy', 'low_mood', 'tired']",FALSE,none,0.7,1
241,58:27.7,0.264905677,0,Excitement,-0.6,548,48,7.8,5374,27,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
242,58:27.7,0.669675753,1,Disappointment,0.9,540,51,9.5,1499,24,physical,2,10,medium,"['tired', 'night_routine']",TRUE,none,0.25,1
243,58:27.7,0.526940979,1,Curiosity,0.1,337,199,5.1,5731,107,mental,1,1,medium,"['focus_mode', 'overwhelmed', 'high_screen_time']",TRUE,phone,0.7,1
244,58:27.7,0.615706096,1,Anger,0.8,562,116,7.6,13774,226,mental,1,1,medium,"['stress', 'angry']",TRUE,none,0.6,1
245,58:27.7,0.667399269,1,Embarrassment,0.7,509,166,6.3,5682,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,1
246,58:27.7,0.359636998,0,Amusement,-0.8,443,234,4.8,1856,24,physical,2,10,medium,"['tired', 'night_routine']",TRUE,none,0.25,0
247,58:27.7,0.224327824,0,Joy,-0.8,552,27,9.4,4404,26,spiritual,1,2,high,"['low_mood', 'anxious']",TRUE,phone,0.9,0
248,58:27.7,0.316452139,0,Relief,-0.5,494,69,9.7,3674,44,spiritual,1,10,medium,"['stress', 'anxious', 'low_mood']",TRUE,none,0.4,0
249,58:27.7,0.365284221,0,Caring,-0.8,438,151,3.9,930,81,physical,1,10,medium,"['morning_energy', 'low_mood', 'tired']",FALSE,none,0.7,1
250,58:27.7,0.146213282,0,Optimism,-0.7,79,127,8.4,6324,184,mental,4,5,low,['anxious'],TRUE,none,0.2,1
251,58:27.7,0.276212336,0,Amusement,-0.8,74,177,4.3,1933,58,spiritual,2,3,medium,['low_mood'],TRUE,phone,0.5,0
252,58:27.7,0.654225739,1,Grief,0.9,300,201,6.4,11926,182,mental,2,10,medium,"['overwhelmed', 'focus_mode']",TRUE,laptop,0.4,0
253,58:27.7,0.289395821,0,Amusement,-0.8,304,295,5.5,10394,128,physical,2,1,high,['tired'],TRUE,none,0.6,1
254,58:27.7,0.524070139,1,Confusion,0.2,452,38,4.7,10713,170,mental,3,30,low,"['high_screen_time', 'night_routine', 'overwhelmed']",TRUE,none,0.4,1
255,58:27.7,0.525776459,1,Fear,0.7,64,166,7.7,4078,273,mental,2,3,low,"['anxious', 'angry']",TRUE,none,0.4,1
256,58:27.7,0.194641742,0,Joy,-0.8,533,28,9,5922,253,spiritual,3,15,low,"['low_mood', 'anxious']",TRUE,none,0.2,0
257,58:27.7,0.207567731,0,Admiration,-0.8,517,99,8.5,7023,51,physical,1,3,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
258,58:27.7,0.33842813,0,Curiosity,0.1,173,119,8.1,13581,184,mental,4,5,low,['anxious'],TRUE,none,0.2,0
259,58:27.7,0.499797989,0,Neutral,0,222,67,3.5,2276,249,physical,1,2,low,['night_routine'],TRUE,none,0.6,1
260,58:27.7,0.44016884,0,Excitement,-0.6,576,125,3.7,1734,123,mental,2,10,low,"['anxious', 'stress']",TRUE,none,0.4,1
261,58:27.7,0.21033767,0,Approval,-0.8,207,49,6.3,687,186,physical,1,5,medium,"['morning_energy', 'low_mood']",FALSE,none,0.7,0
262,58:27.7,0.630435075,1,Annoyance,0.6,347,274,6.9,2348,171,physical,1,10,medium,"['tired', 'focus_mode', 'stress']",TRUE,none,0.6,1
263,58:27.7,0.259954949,0,Excitement,-0.6,420,130,8.1,3102,247,physical,1,1,low,['stress'],TRUE,none,0.5,1
264,58:27.7,0.32443985,0,Relief,-0.5,180,119,5.5,953,163,spiritual,2,30,medium,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,0
265,58:27.7,0.74987967,1,Annoyance,0.6,476,214,3.2,4365,75,spiritual,3,60,low,"['night_routine', 'high_screen_time', 'anxious']",TRUE,none,0.3,0
266,58:27.7,0.816584463,1,Remorse,0.9,570,168,3.3,7737,100,physical,3,1,low,"['night_routine', 'anxious', 'tired']",TRUE,none,0.4,0
267,58:27.7,0.205168048,0,Pride,-0.6,179,104,9,1460,76,mental,2,5,low,"['stress', 'anxious']",FALSE,none,0.4,0
268,58:27.7,0.476147217,0,Neutral,0,237,43,3.9,4390,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,1
269,58:27.7,0.618405073,1,Nervousness,0.6,378,251,9.6,2426,134,spiritual,3,15,medium,['low_mood'],TRUE,phone,0.6,0
270,58:27.7,0.33207359,0,Desire,-0.6,291,158,5.3,3489,100,physical,3,1,low,"['night_routine', 'anxious', 'tired']",TRUE,none,0.4,1
271,58:27.7,0.636167442,1,Disgust,0.8,442,112,7.1,5321,56,spiritual,1,1,medium,"['stress', 'night_routine', 'anxious']",TRUE,none,0.5,0
272,58:27.7,0.302505039,0,Joy,-0.8,118,226,4.2,2132,222,spiritual,1,5,medium,['low_mood'],TRUE,phone,0.6,0
273,58:27.7,0.33765254,0,Relief,-0.5,287,174,6.2,2022,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,1
274,58:27.7,0.68332306,1,Remorse,0.9,521,177,9.1,1181,75,spiritual,3,60,low,"['night_routine', 'high_screen_time', 'anxious']",TRUE,none,0.3,1
275,58:27.7,0.690068393,1,Sadness,0.9,577,29,9.9,1521,223,spiritual,1,2,low,"['low_mood', 'night_routine']",TRUE,none,0.6,1
276,58:27.7,0.21066948,0,Relief,-0.5,125,118,8.4,4514,96,physical,1,3,medium,['tired'],TRUE,none,0.9,1
277,58:27.7,0.234272878,0,Joy,-0.8,433,208,8.4,3433,31,mental,2,3,medium,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.6,1
278,58:27.7,0.271091122,0,Caring,-0.8,468,242,9.2,1019,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,1
279,58:27.7,0.315241331,0,Desire,-0.6,66,181,4.7,1443,122,mental,3,10,low,"['high_screen_time', 'overwhelmed']",TRUE,phone,0.4,1
280,58:27.7,0.446760954,0,Neutral,0,510,193,8.2,3493,118,spiritual,3,15,low,"['stress', 'anxious']",TRUE,none,0.2,0
281,58:27.7,0.574921802,1,Fear,0.7,209,227,6.9,11892,171,physical,1,10,medium,"['tired', 'focus_mode', 'stress']",TRUE,none,0.6,0
282,58:27.7,0.305005461,0,Optimism,-0.7,354,26,4.8,1693,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,0
283,58:27.7,0.35018999,0,Gratitude,-0.8,435,51,3.4,1005,135,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
284,58:27.7,0.365264829,0,Admiration,-0.8,498,165,4.4,1528,43,spiritual,2,30,low,"['night_routine', 'high_screen_time']",TRUE,none,0.5,1
285,58:27.7,0.172475523,0,Joy,-0.8,300,30,7.6,2743,93,mental,2,15,low,['focus_mode'],TRUE,laptop,0.5,1
286,58:27.7,0.481153575,0,Surprise,0.1,383,160,7,1204,222,spiritual,1,5,medium,['low_mood'],TRUE,phone,0.6,1
287,58:27.7,0.788262785,1,Anger,0.8,588,120,3.5,3426,180,spiritual,1,5,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
288,58:27.7,0.612735982,1,Annoyance,0.6,494,137,6.9,5101,28,spiritual,1,2,low,"['low_mood', 'overwhelmed', 'night_routine']",TRUE,none,0.7,1
289,58:27.7,0.516600816,1,Confusion,0.2,393,61,5.7,2762,188,physical,2,10,low,"['night_routine', 'stress', 'tired']",TRUE,none,0.6,1
290,58:27.7,0.770473823,1,Remorse,0.9,98,282,3.1,2600,271,mental,2,5,low,"['focus_mode', 'low_mood', 'overwhelmed']",TRUE,none,0.5,1
291,58:27.7,0.535301385,1,Annoyance,0.6,337,84,9.4,6490,26,spiritual,1,2,high,"['low_mood', 'anxious']",TRUE,phone,0.9,1
292,58:27.7,0.655360358,1,Annoyance,0.6,452,97,4.8,6181,94,mental,1,2,medium,"['stress', 'anxious', 'angry']",TRUE,none,0.6,1
293,58:27.7,0.255078325,0,Admiration,-0.8,543,29,6.9,1705,85,physical,1,2,medium,"['low_mood', 'anxious', 'morning_energy']",TRUE,none,0.5,0
294,58:27.7,0.19380603,0,Amusement,-0.8,248,78,7.1,2539,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,1
295,58:27.7,0.564340104,1,Anger,0.8,74,179,6.5,13943,246,physical,1,1,low,"['stress', 'anxious']",TRUE,none,0.7,1
296,58:27.7,0.294509684,0,Love,-0.8,262,163,4.7,3806,148,spiritual,1,5,low,"['stress', 'anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.7,1
297,58:27.7,0.256683076,0,Joy,-0.8,396,115,5.9,8002,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,1
298,58:27.7,0.28762142,0,Joy,-0.8,151,228,5,1676,54,physical,2,15,low,"['night_routine', 'tired']",TRUE,none,0.6,1
299,58:27.7,0.756352774,1,Anger,0.8,524,283,6,1251,212,mental,3,10,low,"['overwhelmed', 'focus_mode']",TRUE,none,0.3,0
300,58:27.7,0.674227893,1,Fear,0.7,178,104,3.6,1905,162,spiritual,2,3,low,"['low_mood', 'night_routine']",TRUE,none,0.5,0
1,58:27.7,0.402267953,0,Amusement,-0.8,505,274,4.2,2143,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,0
2,58:27.7,0.718162866,1,Annoyance,0.6,379,255,4,3901,211,mental,4,10,low,"['stress', 'anxious', 'angry']",TRUE,none,0.1,1
3,58:27.7,0.338524697,0,Relief,-0.5,600,117,7.2,5108,14,spiritual,1,10,medium,"['low_mood', 'anxious', 'overwhelmed']",FALSE,none,0.4,1
4,58:27.7,0.603461515,1,Anger,0.8,144,246,7.6,2018,267,spiritual,2,15,low,['night_routine'],TRUE,none,0.6,1
5,58:27.7,0.601996695,1,Sadness,0.9,266,38,9.4,1004,254,spiritual,1,5,medium,"['low_mood', 'stress']",TRUE,laptop,0.4,1
6,58:27.7,0.45099149,0,Surprise,0.1,76,72,4.8,3203,150,spiritual,2,5,medium,"['low_mood', 'stress']",TRUE,none,0.4,1
7,58:27.7,0.580679139,1,Fear,0.7,303,24,5.8,9875,215,mental,3,15,low,"['overwhelmed', 'focus_mode', 'anxious']",TRUE,laptop,0.2,1
8,58:27.7,0.193082121,0,Optimism,-0.7,142,247,7.4,14934,72,spiritual,1,1,medium,"['low_mood', 'morning_energy']",TRUE,phone,0.7,1
9,58:27.7,0.485759458,0,Surprise,0.1,574,18,9.8,496,8,physical,2,10,medium,"['stress', 'low_mood', 'focus_mode', 'tired']",FALSE,none,0.7,1
10,58:27.7,0.599881807,1,Nervousness,0.6,428,10,5.7,5303,45,spiritual,1,5,medium,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,1
11,58:27.7,0.261580511,0,Joy,-0.8,321,130,5,10959,267,spiritual,2,15,low,['night_routine'],TRUE,none,0.6,1
12,58:27.7,0.246827154,0,Love,-0.8,345,18,5.7,1871,179,spiritual,2,5,medium,['low_mood'],TRUE,none,0.5,1
13,58:27.7,0.273659272,0,Approval,-0.8,191,193,5.2,3369,180,spiritual,1,5,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
14,58:27.7,0.686682042,1,Anger,0.8,119,157,3.6,5824,53,physical,3,20,low,"['morning_energy', 'overwhelmed']",TRUE,none,0.3,0
15,58:27.7,0.472627306,0,Surprise,0.1,80,247,5.4,6227,108,mental,2,5,medium,"['focus_mode', 'tired']",TRUE,phone,0.6,1
16,58:27.7,0.346757072,0,Pride,-0.6,453,267,7.1,1881,177,spiritual,2,5,low,['low_mood'],TRUE,none,0.4,1
17,58:27.7,0.6004147,1,Confusion,0.2,435,266,4.3,10300,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
18,58:27.7,0.501337539,1,Fear,0.7,173,28,8.8,2880,5,mental,2,5,medium,"['overwhelmed', 'focus_mode', 'morning_energy']",TRUE,none,0.7,1
19,58:27.7,0.265694109,0,Excitement,-0.6,557,27,8.1,1702,246,physical,1,1,low,"['stress', 'anxious']",TRUE,none,0.7,1
20,58:27.7,0.621988317,1,Fear,0.7,162,289,6.9,1192,284,spiritual,4,60,medium,['low_mood'],FALSE,none,0.05,0
21,58:27.7,0.448944884,0,Surprise,0.1,528,136,8.2,6187,27,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
22,58:27.7,0.715882147,1,Embarrassment,0.7,419,223,5.2,1282,138,mental,2,1,high,"['stress', 'anxious', 'angry']",TRUE,none,0.2,1
23,58:27.7,0.305768292,0,Love,-0.8,199,285,4.4,8926,18,mental,3,15,low,"['overwhelmed', 'focus_mode', 'morning_energy']",TRUE,none,0.5,0
24,58:27.7,0.303756537,0,Desire,-0.6,571,216,8.9,6977,264,physical,2,5,medium,"['morning_energy', 'tired']",TRUE,none,0.5,0
25,58:27.7,0.237211906,0,Pride,-0.6,189,197,8.7,730,213,mental,2,10,medium,['focus_mode'],TRUE,laptop,0.6,1
26,58:27.7,0.178084785,0,Approval,-0.8,441,25,8.2,4678,152,mental,1,5,medium,"['overwhelmed', 'low_mood']",TRUE,none,0.8,1
27,58:27.7,0.382953634,0,Desire,-0.6,413,150,4.8,695,139,mental,2,10,medium,"['focus_mode', 'overwhelmed']",TRUE,laptop,0.7,0
28,58:27.7,0.453786793,0,Curiosity,0.1,214,15,5.4,1241,34,mental,3,15,low,['focus_mode'],TRUE,laptop,0.4,0
29,58:27.7,0.683662649,1,Remorse,0.9,243,290,5.7,14638,270,spiritual,3,10,medium,['low_mood'],TRUE,none,0.4,1
30,58:27.7,0.285279542,0,Gratitude,-0.8,123,184,4.3,2944,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,0
31,58:27.7,0.467964704,0,Confusion,0.2,599,24,8.3,1692,114,physical,2,10,high,"['low_mood', 'tired', 'stress']",TRUE,phone,0.6,1
32,58:27.7,0.356382718,0,Desire,-0.6,248,137,4.3,1087,141,physical,1,3,medium,"['morning_energy', 'overwhelmed']",TRUE,none,0.8,1
33,58:27.7,0.482255289,0,Confusion,0.2,248,23,4.6,9467,240,spiritual,2,10,low,"['high_screen_time', 'night_routine']",TRUE,none,0.5,0
34,58:27.7,0.697354763,1,Anger,0.8,42,258,3.3,8605,7,physical,1,1,medium,"['morning_energy', 'tired', 'focus_mode']",TRUE,none,0.95,1
35,58:27.7,0.556787703,1,Annoyance,0.6,452,43,7.6,3582,286,mental,1,1,low,['overwhelmed'],TRUE,none,0.6,0
36,58:27.7,0.559243164,1,Nervousness,0.6,452,29,9.5,4005,99,physical,1,1,medium,"['tired', 'focus_mode', 'high_screen_time']",TRUE,none,0.9,1
37,58:27.7,0.373770013,0,Excitement,-0.6,515,259,6.4,4028,173,physical,3,20,medium,"['morning_energy', 'stress']",FALSE,none,0.4,1
38,58:27.7,0.461984497,0,Neutral,0,406,281,9.3,4101,67,physical,2,10,medium,['morning_energy'],TRUE,none,0.7,1
39,58:27.7,0.573507694,1,Annoyance,0.6,437,204,8.9,6196,84,physical,3,20,medium,"['morning_energy', 'tired']",TRUE,none,0.4,0
40,58:27.7,0.588798598,1,Anger,0.8,148,247,8.6,1748,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,0
41,58:27.7,0.664987753,1,Annoyance,0.6,300,112,4.2,742,47,mental,1,1,low,"['stress', 'focus_mode']",TRUE,none,0.6,1
42,58:27.7,0.239531536,0,Approval,-0.8,126,252,5.6,9766,185,mental,1,1,low,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.9,1
43,58:27.7,0.535501174,1,Nervousness,0.6,76,224,7.6,1090,271,mental,2,5,low,"['focus_mode', 'low_mood', 'overwhelmed']",TRUE,none,0.5,1
44,58:27.7,0.47884192,0,Neutral,0,202,252,5.4,5516,152,mental,1,5,medium,"['overwhelmed', 'low_mood']",TRUE,none,0.8,1
45,58:27.7,0.207741151,0,Optimism,-0.7,376,86,8,4328,109,mental,2,3,low,"['stress', 'anxious']",TRUE,none,0.4,0
46,58:27.7,0.332020276,0,Desire,-0.6,266,130,5,2361,1,mental,1,1,medium,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.75,1
47,58:27.7,0.306764328,0,Gratitude,-0.8,572,49,5.7,1663,279,physical,2,15,medium,"['stress', 'high_screen_time', 'focus_mode']",TRUE,none,0.6,1
48,58:27.7,0.366188222,0,Realization,0.1,242,38,8.1,3766,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,1
49,58:27.7,0.680747071,1,Nervousness,0.6,301,241,3.8,9711,206,spiritual,2,5,low,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.4,1
50,58:27.7,0.478772771,0,Confusion,0.2,436,154,8.5,919,10,physical,3,5,high,"['tired', 'focus_mode']",TRUE,none,0.5,1
51,58:27.7,0.603478004,1,Sadness,0.9,107,258,8,2914,139,mental,2,10,medium,"['focus_mode', 'overwhelmed']",TRUE,laptop,0.7,1
52,58:27.7,0.315318341,0,Excitement,-0.6,582,102,6.1,15467,195,spiritual,1,5,low,"['night_routine', 'stress']",TRUE,none,0.7,1
53,58:27.7,0.427126215,0,Curiosity,0.1,175,94,6.1,6149,120,spiritual,2,30,medium,"['low_mood', 'stress', 'night_routine']",TRUE,none,0.6,1
54,58:27.7,0.585117689,1,Anger,0.8,41,255,9.3,1030,227,mental,2,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.4,0
55,58:27.7,0.166986856,0,Gratitude,-0.8,258,84,8,1430,210,spiritual,1,3,medium,"['stress', 'tired', 'night_routine']",TRUE,none,0.7,1
56,58:27.7,0.219864452,0,Amusement,-0.8,370,160,7.3,7221,37,physical,2,1,high,"['tired', 'morning_energy', 'focus_mode']",TRUE,none,0.6,1
